incident_id,datetime_reported,datetime_cleared,duration_min,location_id,road_code,road_name,area,direction,latitude,longitude,incident_type,severity,lanes_blocked,total_lanes,response_time_min,weather_condition,precip_mm,is_peak_hour,source
INC2465,2024-11-22 10:00:00,2024-11-22 10:32:00,32,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19538,55.28754,Vehicle Breakdown,Low,1,5,15,Sunny,0.0,0,RTA Control Room
INC2261,2024-11-22 12:00:00,2024-11-22 12:45:00,45,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26808,55.33661,Minor Accident,Medium,2,5,4,Sunny,0.0,0,CCTV Detection
INC2422,2024-11-23 02:00:00,2024-11-23 02:47:00,47,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.2422,55.31767,Vehicle Fire,High,2,4,13,Clear,0.0,0,Police Report
INC2310,2024-11-23 16:00:00,2024-11-23 16:40:00,40,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24912,55.35354,Vehicle Breakdown,Low,1,4,4,Sunny,0.0,1,RTA Control Room
INC2142,2024-11-24 03:00:00,2024-11-24 03:41:00,41,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17227,55.43886,Minor Accident,Medium,2,5,11,Clear,0.0,0,RTA Control Room
INC2528,2024-11-24 16:00:00,2024-11-24 16:31:00,31,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89962,55.15721,Stalled Vehicle,Low,1,4,3,Sunny,0.0,1,RTA Control Room
INC2529,2024-11-24 16:00:00,2024-11-24 16:09:00,9,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89376,55.16332,Vehicle Breakdown,Low,1,4,13,Sunny,0.0,1,CCTV Detection
INC2121,2024-11-25 23:00:00,2024-11-25 23:43:00,43,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99211,55.16908,Vehicle Breakdown,Low,1,6,14,Clear,0.0,0,CCTV Detection
INC1813,2024-11-27 03:00:00,2024-11-27 03:38:00,38,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22091,55.28095,Vehicle Breakdown,Low,1,6,4,Clear,0.0,0,Police Report
INC2122,2024-11-27 08:00:00,2024-11-27 08:51:00,51,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.98794,55.16969,Vehicle Breakdown,Low,1,6,10,Sunny,0.0,1,RTA Control Room
INC1911,2024-11-27 19:00:00,2024-11-27 19:32:00,32,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21311,55.28083,Vehicle Breakdown,Low,1,6,15,Clear,0.0,1,RTA Control Room
INC2205,2024-11-28 10:00:00,2024-11-28 10:46:00,46,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29494,55.35663,Vehicle Breakdown,Low,1,5,11,Sunny,0.0,0,Public Report (app)
INC1771,2024-11-28 11:00:00,2024-11-28 11:34:00,34,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.21919,55.2799,Vehicle Breakdown,Low,1,6,7,Sunny,0.0,0,Police Report
INC2206,2024-11-29 09:00:00,2024-11-29 09:31:00,31,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29329,55.35868,Vehicle Breakdown,Low,1,5,14,Sunny,0.0,1,CCTV Detection
INC2262,2024-11-29 18:00:00,2024-11-29 18:53:00,53,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26335,55.3389,Major Accident,High,3,5,9,Sunny,0.0,1,RTA Control Room
INC2037,2024-11-30 08:00:00,2024-11-30 08:24:00,24,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18832,55.26856,Vehicle Breakdown,Low,1,5,7,Heavy Rain,5.4,1,CCTV Detection
INC2080,2024-11-30 11:00:00,2024-11-30 11:51:00,51,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15047,55.23367,Stalled Vehicle,Low,1,5,8,Heavy Rain,3.9,0,Public Report (app)
INC2001,2024-12-01 17:00:00,2024-12-01 17:15:00,15,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11697,55.19928,Vehicle Breakdown,Low,1,7,10,Sunny,0.0,1,RTA Control Room
INC2530,2024-12-02 15:00:00,2024-12-02 15:39:00,39,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89409,55.16212,Vehicle Breakdown,Low,1,4,4,Sunny,0.0,0,CCTV Detection
INC2002,2024-12-03 07:00:00,2024-12-03 07:41:00,41,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11837,55.20119,Debris on Road,Low,1,7,11,Sunny,0.0,1,Public Report (app)
INC2372,2024-12-03 16:00:00,2024-12-03 16:44:00,44,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23035,55.3301,Stalled Vehicle,Low,1,5,10,Partly Cloudy,0.0,1,RTA Control Room
INC1772,2024-12-03 18:00:00,2024-12-03 18:25:00,25,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22511,55.28097,Stalled Vehicle,Low,1,6,6,Sunny,0.0,1,Public Report (app)
INC2207,2024-12-04 23:00:00,2024-12-04 23:23:00,23,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29383,55.35524,Debris on Road,Low,1,5,13,Clear,0.0,0,Police Report
INC2531,2024-12-05 09:00:00,2024-12-05 09:23:00,23,DWC_X1,E77,Expo Road,Dubai South,Both (sample),24.89579,55.16061,Vehicle Breakdown,Low,1,4,12,Sunny,0.0,1,Public Report (app)
INC1958,2024-12-05 16:00:00,2024-12-05 16:30:00,30,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11625,55.19772,Minor Accident,Medium,1,7,8,Sunny,0.0,1,Police Report
INC2504,2024-12-06 15:00:00,2024-12-06 15:23:00,23,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.2097,55.25,Debris on Road,Low,1,3,10,Partly Cloudy,0.0,0,CCTV Detection
INC2374,2024-12-07 12:00:00,2024-12-07 12:40:00,40,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23759,55.32863,Minor Accident,Medium,1,5,13,Sunny,0.0,0,Public Report (app)
INC2373,2024-12-07 12:00:00,2024-12-07 12:26:00,26,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23223,55.33229,Vehicle Breakdown,Low,1,5,10,Sunny,0.0,0,RTA Control Room
INC1773,2024-12-08 18:00:00,2024-12-08 18:41:00,41,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.21694,55.28041,Debris on Road,Low,1,6,10,Sunny,0.0,1,Police Report
INC1912,2024-12-09 11:00:00,2024-12-09 11:29:00,29,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21098,55.2837,Vehicle Breakdown,Low,1,6,12,Sunny,0.0,0,RTA Control Room
INC2208,2024-12-09 22:00:00,2024-12-09 22:21:00,21,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29249,55.35373,Vehicle Breakdown,Low,1,5,9,Clear,0.0,0,RTA Control Room
INC1858,2024-12-10 09:00:00,2024-12-10 09:47:00,47,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21154,55.27708,Minor Accident,Medium,1,6,9,Sunny,0.0,1,RTA Control Room
INC2209,2024-12-10 10:00:00,2024-12-10 10:39:00,39,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29644,55.35492,Minor Accident,Medium,2,5,16,Sunny,0.0,0,RTA Control Room
INC2081,2024-12-10 17:00:00,2024-12-10 18:49:00,109,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15029,55.23617,Major Accident,High,3,5,13,Sunny,0.0,1,Public Report (app)
INC2210,2024-12-11 04:00:00,2024-12-11 04:47:00,47,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29255,55.35265,Minor Accident,Medium,1,5,10,Clear,0.0,0,Police Report
INC2038,2024-12-12 21:00:00,2024-12-12 21:32:00,32,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18833,55.27255,Stalled Vehicle,Low,1,5,5,Clear,0.0,0,RTA Control Room
INC1859,2024-12-13 16:00:00,2024-12-13 16:36:00,36,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.2075,55.27968,Vehicle Breakdown,Low,1,6,7,Sunny,0.0,1,Public Report (app)
INC2082,2024-12-13 19:00:00,2024-12-13 19:38:00,38,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14728,55.23514,Vehicle Breakdown,Low,1,5,9,Clear,0.0,1,Public Report (app)
INC2123,2024-12-13 23:00:00,2024-12-13 23:43:00,43,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99297,55.17197,Minor Accident,Medium,1,6,9,Clear,0.0,0,RTA Control Room
INC1860,2024-12-14 09:00:00,2024-12-14 09:31:00,31,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21235,55.27731,Minor Accident,Medium,1,6,7,Sunny,0.0,1,Public Report (app)
INC2211,2024-12-17 20:00:00,2024-12-17 20:40:00,40,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29351,55.35833,Vehicle Breakdown,Low,1,5,6,Clear,0.0,1,Public Report (app)
INC1959,2024-12-18 07:00:00,2024-12-18 07:25:00,25,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11925,55.20176,Minor Accident,Medium,1,7,8,Fog,0.0,1,RTA Control Room
INC2311,2024-12-18 15:00:00,2024-12-18 15:33:00,33,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24342,55.35004,Vehicle Breakdown,Low,1,4,13,Sunny,0.0,0,Police Report
INC2466,2024-12-18 16:00:00,2024-12-18 16:25:00,25,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.1907,55.28959,Debris on Road,Low,1,5,13,Sunny,0.0,1,RTA Control Room
INC2039,2024-12-18 18:00:00,2024-12-18 18:39:00,39,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18757,55.27187,Major Accident,High,2,5,10,Sunny,0.0,1,CCTV Detection
INC2003,2024-12-18 19:00:00,2024-12-18 19:21:00,21,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11714,55.19826,Stalled Vehicle,Low,1,7,12,Clear,0.0,1,Police Report
INC2505,2024-12-19 08:00:00,2024-12-19 08:33:00,33,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20949,55.24613,Vehicle Breakdown,Low,1,3,5,Sunny,0.0,1,Police Report
INC2423,2024-12-19 09:00:00,2024-12-19 09:25:00,25,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24011,55.31833,Vehicle Breakdown,Low,1,4,4,Sunny,0.0,1,RTA Control Room
INC2375,2024-12-20 05:00:00,2024-12-20 05:59:00,59,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23393,55.33085,Stalled Vehicle,Low,1,5,3,Clear,0.0,0,RTA Control Room
INC2004,2024-12-22 20:00:00,2024-12-22 20:41:00,41,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11778,55.20034,Vehicle Breakdown,Low,1,7,4,Clear,0.0,1,RTA Control Room
INC2083,2024-12-24 03:00:00,2024-12-24 03:36:00,36,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.15376,55.23231,Vehicle Breakdown,Low,1,5,10,Fog,0.0,0,RTA Control Room
INC1861,2024-12-24 07:00:00,2024-12-24 07:37:00,37,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21029,55.28177,Vehicle Breakdown,Low,1,6,6,Fog,0.0,1,RTA Control Room
INC1774,2024-12-24 09:00:00,2024-12-24 11:38:00,158,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22323,55.28556,Road Closure (Planned),Medium,2,6,8,Sunny,0.0,1,Police Report
INC1814,2024-12-24 11:00:00,2024-12-24 11:44:00,44,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22437,55.28134,Minor Accident,Medium,2,6,8,Sunny,0.0,0,RTA Control Room
INC1913,2024-12-25 17:00:00,2024-12-25 17:36:00,36,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20822,55.27889,Vehicle Breakdown,Low,1,6,10,Sunny,0.0,1,CCTV Detection
INC2040,2024-12-26 09:00:00,2024-12-26 09:37:00,37,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18527,55.27038,Vehicle Breakdown,Low,1,5,3,Sunny,0.0,1,Police Report
INC2376,2024-12-26 13:00:00,2024-12-26 14:34:00,94,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23337,55.33013,Major Accident,High,3,5,13,Sunny,0.0,0,Police Report
INC2005,2024-12-26 16:00:00,2024-12-26 16:28:00,28,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11891,55.20183,Vehicle Breakdown,Low,1,7,3,Sunny,0.0,1,Police Report
INC1775,2024-12-27 06:00:00,2024-12-27 06:10:00,10,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22244,55.2816,Stalled Vehicle,Low,1,6,6,Clear,0.0,0,RTA Control Room
INC2212,2024-12-27 06:00:00,2024-12-27 06:25:00,25,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29487,55.35493,Vehicle Breakdown,Low,1,5,6,Clear,0.0,0,RTA Control Room
INC2084,2024-12-27 21:00:00,2024-12-27 21:23:00,23,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14545,55.23411,Minor Accident,Medium,1,5,11,Clear,0.0,0,RTA Control Room
INC1960,2024-12-28 02:00:00,2024-12-28 02:43:00,43,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.12061,55.20151,Vehicle Breakdown,Low,1,7,8,Clear,0.0,0,RTA Control Room
INC2263,2024-12-28 10:00:00,2024-12-28 10:24:00,24,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.27063,55.33689,Vehicle Breakdown,Low,1,5,16,Hazy,0.0,0,CCTV Detection
INC2143,2024-12-29 08:00:00,2024-12-29 08:17:00,17,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17114,55.44062,Vehicle Breakdown,Low,1,5,13,Partly Cloudy,0.0,1,CCTV Detection
INC2041,2024-12-29 10:00:00,2024-12-29 10:32:00,32,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.19094,55.26909,Minor Accident,Medium,2,5,6,Sunny,0.0,0,RTA Control Room
INC2956,2025-01-01 07:00:00,2025-01-01 07:30:00,30,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.294,55.35364,Minor Accident,Medium,1,5,9,Fog,0.0,1,RTA Control Room
INC2532,2025-01-01 07:00:00,2025-01-01 07:22:00,22,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22108,55.28317,Vehicle Breakdown,Low,1,6,8,Fog,0.0,1,CCTV Detection
INC2911,2025-01-01 17:00:00,2025-01-01 17:37:00,37,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.99472,55.17232,Stalled Vehicle,Low,1,6,11,Sunny,0.0,1,CCTV Detection
INC3025,2025-01-01 19:00:00,2025-01-01 19:42:00,42,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26687,55.34065,Vehicle Breakdown,Low,1,5,3,Clear,0.0,1,RTA Control Room
INC3157,2025-01-01 20:00:00,2025-01-01 20:11:00,11,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23478,55.32878,Stalled Vehicle,Low,1,5,10,Clear,0.0,1,Police Report
INC2638,2025-01-02 07:00:00,2025-01-02 07:17:00,17,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21136,55.28071,Minor Accident,Medium,2,6,9,Sunny,0.0,1,RTA Control Room
INC2683,2025-01-02 09:00:00,2025-01-02 09:17:00,17,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.20837,55.28171,Vehicle Breakdown,Low,1,6,3,Sunny,0.0,1,CCTV Detection
INC3288,2025-01-02 12:00:00,2025-01-02 12:23:00,23,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20549,55.25058,Minor Accident,Medium,2,3,7,Partly Cloudy,0.0,0,CCTV Detection
INC2729,2025-01-03 08:00:00,2025-01-03 08:33:00,33,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11968,55.19837,Stalled Vehicle,Low,1,7,13,Fog,0.0,1,CCTV Detection
INC2957,2025-01-03 08:00:00,2025-01-03 08:44:00,44,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29735,55.35497,Minor Accident,Medium,2,5,3,Fog,0.0,1,Public Report (app)
INC3158,2025-01-04 10:00:00,2025-01-04 10:47:00,47,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23395,55.33549,Minor Accident,Medium,1,5,7,Partly Cloudy,0.0,0,RTA Control Room
INC2684,2025-01-04 12:00:00,2025-01-04 12:40:00,40,SZR_S2,E11,Sheikh Zayed Road,DIFC,SB (to Abu Dhabi),25.21044,55.28194,Minor Accident,Medium,1,6,15,Sunny,0.0,0,CCTV Detection
INC2777,2025-01-04 19:00:00,2025-01-04 19:22:00,22,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11802,55.20236,Vehicle Breakdown,Low,1,7,11,Clear,0.0,1,RTA Control Room
INC2778,2025-01-05 16:00:00,2025-01-05 16:39:00,39,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11983,55.19935,Vehicle Breakdown,Low,1,7,8,Partly Cloudy,0.0,1,Police Report
INC2958,2025-01-05 18:00:00,2025-01-05 18:20:00,20,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29363,55.35369,Vehicle Breakdown,Low,1,5,3,Partly Cloudy,0.0,1,Public Report (app)
INC2533,2025-01-05 18:00:00,2025-01-05 18:41:00,41,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22269,55.28507,Minor Accident,Medium,1,6,8,Partly Cloudy,0.0,1,CCTV Detection
INC3159,2025-01-05 18:00:00,2025-01-05 18:25:00,25,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.2348,55.33183,Debris on Road,Low,1,5,8,Partly Cloudy,0.0,1,Public Report (app)
INC2534,2025-01-05 20:00:00,2025-01-06 01:10:00,310,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22326,55.28164,Road Closure (Planned),Medium,2,6,8,Clear,0.0,1,Public Report (app)
INC2779,2025-01-06 07:00:00,2025-01-06 07:29:00,29,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11402,55.19762,Minor Accident,Medium,1,7,7,Fog,0.0,1,RTA Control Room
INC2959,2025-01-06 08:00:00,2025-01-06 08:46:00,46,ITT_W1,D89,Al Ittihad Road,Al Mamzar,WB (to Dubai),25.29399,55.35426,Minor Accident,Medium,1,5,12,Fog,0.0,1,Police Report
INC2828,2025-01-06 08:00:00,2025-01-06 08:36:00,36,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18877,55.26779,Vehicle Breakdown,Low,1,5,3,Fog,0.0,1,CCTV Detection
INC2730,2025-01-06 19:00:00,2025-01-06 19:49:00,49,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11695,55.20026,Minor Accident,Medium,2,7,8,Clear,0.0,1,Public Report (app)
INC2871,2025-01-07 09:00:00,2025-01-07 09:41:00,41,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14766,55.23508,Vehicle Breakdown,Low,1,5,12,Sunny,0.0,1,Police Report
INC3101,2025-01-07 21:00:00,2025-01-07 21:22:00,22,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24957,55.3531,Vehicle Breakdown,Low,1,4,6,Clear,0.0,0,Public Report (app)
INC2731,2025-01-08 12:00:00,2025-01-08 12:31:00,31,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11278,55.20048,Vehicle Breakdown,Low,1,7,11,Partly Cloudy,0.0,0,CCTV Detection
INC2639,2025-01-08 13:00:00,2025-01-08 13:22:00,22,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.20933,55.28065,Stalled Vehicle,Low,1,6,3,Partly Cloudy,0.0,0,RTA Control Room
INC2780,2025-01-08 13:00:00,2025-01-08 13:41:00,41,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11675,55.2032,Minor Accident,Medium,1,7,11,Partly Cloudy,0.0,0,Police Report
INC3160,2025-01-08 16:00:00,2025-01-08 16:32:00,32,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23566,55.33022,Minor Accident,Medium,2,5,3,Partly Cloudy,0.0,1,RTA Control Room
INC3216,2025-01-08 19:00:00,2025-01-08 19:24:00,24,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.23908,55.31567,Vehicle Breakdown,Low,1,4,7,Clear,0.0,1,CCTV Detection
INC3289,2025-01-08 19:00:00,2025-01-08 19:22:00,22,JBR_X1,D94,Jumeirah Beach Road,Jumeirah,Both (sample),25.20456,55.24693,Debris on Road,Low,1,3,3,Clear,0.0,1,Police Report
INC2640,2025-01-09 08:00:00,2025-01-09 08:24:00,24,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21255,55.27724,Stalled Vehicle,Low,1,6,10,Fog,0.0,1,Public Report (app)
INC2912,2025-01-09 18:00:00,2025-01-09 18:44:00,44,MBZ_E1,E311,Mohammed Bin Zayed Road,DIP,Both (sample EB),24.98623,55.16891,Minor Accident,Medium,2,6,13,Sunny,0.0,1,RTA Control Room
INC2872,2025-01-09 19:00:00,2025-01-09 19:26:00,26,EKR_S1,E44,Al Khail Road,Al Quoz,SB (to Jebel Ali),25.14924,55.23525,Vehicle Breakdown,Low,1,5,8,Clear,0.0,1,RTA Control Room
INC2641,2025-01-10 05:00:00,2025-01-10 05:29:00,29,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21118,55.27995,Vehicle Breakdown,Low,1,6,9,Clear,0.0,0,RTA Control Room
INC2593,2025-01-11 02:00:00,2025-01-11 02:18:00,18,SZR_S1,E11,Sheikh Zayed Road,Trade Centre,SB (to Abu Dhabi),25.22327,55.28899,Vehicle Breakdown,Low,1,6,12,Clear,0.0,0,RTA Control Room
INC3217,2025-01-11 16:00:00,2025-01-11 16:26:00,26,MAK_N1,D75,Al Maktoum Bridge,Bur Dubai,NB (to Deira),25.24011,55.31456,Debris on Road,Low,1,4,8,Partly Cloudy,0.0,1,Police Report
INC2781,2025-01-11 18:00:00,2025-01-11 18:13:00,13,SZR_S4,E11,Sheikh Zayed Road,Al Barsha,SB (to Abu Dhabi),25.11892,55.2025,Vehicle Breakdown,Low,1,7,9,Sunny,0.0,1,RTA Control Room
INC3254,2025-01-11 21:00:00,2025-01-11 21:21:00,21,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19315,55.28909,Minor Accident,Medium,2,5,5,Clear,0.0,0,Public Report (app)
INC3026,2025-01-12 06:00:00,2025-01-12 06:17:00,17,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26982,55.33789,Vehicle Breakdown,Low,1,5,16,Light Rain,4.7,0,Public Report (app)
INC3161,2025-01-12 18:00:00,2025-01-12 18:32:00,32,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.22875,55.32821,Stalled Vehicle,Low,1,5,10,Sunny,0.0,1,CCTV Detection
INC2937,2025-01-12 18:00:00,2025-01-12 18:26:00,26,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.16753,55.44315,Minor Accident,Medium,2,5,16,Sunny,0.0,1,Police Report
INC2535,2025-01-13 07:00:00,2025-01-13 07:14:00,14,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22686,55.28254,Minor Accident,Medium,1,6,10,Fog,0.0,1,Police Report
INC3027,2025-01-13 18:00:00,2025-01-13 18:46:00,46,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26586,55.33874,Minor Accident,Medium,1,5,7,Sunny,0.0,1,RTA Control Room
INC2829,2025-01-14 08:00:00,2025-01-14 09:26:00,86,EKR_N1,E44,Al Khail Road,Business Bay,NB (to Deira),25.18512,55.27197,Minor Accident,Medium,1,5,11,Fog,0.0,1,RTA Control Room
INC3028,2025-01-14 08:00:00,2025-01-14 08:44:00,44,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26639,55.33652,Vehicle Breakdown,Low,1,5,9,Fog,0.0,1,Public Report (app)
INC3162,2025-01-14 08:00:00,2025-01-14 10:00:00,120,GAR_N1,D75,Al Garhoud Bridge,Garhoud,NB (to Deira),25.23329,55.33022,Major Accident,High,2,5,3,Fog,0.0,1,Public Report (app)
INC2732,2025-01-14 09:00:00,2025-01-14 09:31:00,31,SZR_N4,E11,Sheikh Zayed Road,Al Barsha,NB (to Deira),25.11652,55.19776,Vehicle Breakdown,Low,1,7,5,Sunny,0.0,1,RTA Control Room
INC2642,2025-01-14 13:00:00,2025-01-14 13:54:00,54,SZR_N2,E11,Sheikh Zayed Road,DIFC,NB (to Deira),25.21019,55.28076,Minor Accident,Medium,1,6,6,Sunny,0.0,0,CCTV Detection
INC3029,2025-01-14 15:00:00,2025-01-14 16:16:00,76,ITT_E1,D89,Al Ittihad Road,Al Qiyadah,EB (to Sharjah),25.26467,55.33592,Major Accident,High,3,5,4,Sunny,0.0,0,RTA Control Room
INC2938,2025-01-15 03:00:00,2025-01-15 03:29:00,29,EMR_E1,E611,Emirates Road,Al Awir,Both (sample EB),25.17269,55.43858,Vehicle Breakdown,Low,1,5,10,Fog,0.0,0,CCTV Detection
INC3255,2025-01-15 04:00:00,2025-01-15 04:55:00,55,BBC_S1,E11,Business Bay Crossing,Business Bay,SB (to Bur Dubai),25.19098,55.29092,Stalled Vehicle,Low,1,5,11,Fog,0.0,0,RTA Control Room
INC2536,2025-01-15 07:00:00,2025-01-15 07:32:00,32,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22398,55.28102,Minor Accident,Medium,1,6,10,Fog,0.0,1,RTA Control Room
INC2537,2025-01-15 10:00:00,2025-01-15 10:27:00,27,SZR_N1,E11,Sheikh Zayed Road,Trade Centre,NB (to Deira),25.22195,55.28826,Minor Accident,Medium,2,6,4,Partly Cloudy,0.0,0,RTA Control Room
INC3102,2025-01-15 17:00:00,2025-01-15 17:28:00,28,AIR_W1,D89,Airport Road,Al Garhoud,WB (to city),25.24878,55.35405,Vehicle Breakdown,Low,1,4,10,Sunny,0.0,1,RTA Control Room
